url,city,price,price_per_sqm,description,district_name,street_address,area_m2,bedrooms,floor,upload_date,transaction_type,source
https://www.myhome.ge/pr/22387266/iyideba-2-otaxiani-bina-tabaxmelashi/,თბილისი,53164.0,1044.0,იყიდება 2 ოთახიანი ბინა ტაბახმელაში,ტაბახმელა,დემეტრე თავდადებულის ქ. 140,50.91,2.0,9.0,2025-10-01 17:38:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22431982/iyideba-2-otaxiani-bina-isanshi/,თბილისი,75232.0,1055.0,იყიდება 2 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ. 145,71.3,2.0,6.0,2025-10-01 17:13:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22428999/iyideba-1-otaxiani-bina-varketilshi/,თბილისი,67528.0,1324.0,იყიდება 1 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,კალოუბნის ქ. 18,51.0,2.0,8.0,2025-10-01 17:02:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22389733/iyideba-4-otaxiani-bina-saburtaloze/,თბილისი,145449.0,1581.0,იყიდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,ტაშკენტის ქ. 31,92.0,2.0,3.0,2025-10-01 16:52:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22404668/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,55170.0,951.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,გორა,პეტრიწის ქ. 4,58.0,2.0,1.0,2025-09-28 22:43:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22401947/iyideba-5-otaxiani-bina-qutaisshi/,ქუთაისი,73727.0,854.0,იყიდება 5 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ავტომშენებლის I შეს. 19,86.27,2.0,2.0,2025-09-28 04:29:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22397369/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,54167.0,888.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,შანიძე ა. ქ. 5,61.0,2.0,1.0,2025-09-27 13:13:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22385914/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,47146.0,907.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ავტომშენებლის I შეს. 22,52.0,2.0,2.0,2025-09-26 09:51:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22003425/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,73226.0,1110.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ნიკეა,ნიკეას ქ. 54a,66.0,2.0,9.0,2025-10-01 20:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22434498/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,65201.0,1105.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,აბაშიძე ი. ქ. 15,59.0,2.0,7.0,2025-10-01 19:25:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22432655/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,40725.0,702.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ. 95ა,58.0,2.0,2.0,2025-10-01 17:27:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22432424/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,26682.0,702.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ.,38.0,1.0,2.0,2025-10-01 17:16:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22432206/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,40124.0,617.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,პასილოკი,გამსახურდია კ. ქ. 12,65.0,2.0,8.0,2025-10-01 17:05:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22431932/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,42130.0,726.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ჭავჭავაძე ზ. ქ.,58.0,2.0,8.0,2025-10-01 16:53:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22428463/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,108334.0,1274.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,პასილოკი,გამსახურდია კ. ქ. 12,85.0,2.0,7.0,2025-10-01 13:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22427627/iyideba-1-otaxiani-bina-qutaisshi/,ქუთაისი,12512.0,313.0,იყიდება 1 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,მშვიდობის ქ. 4,40.0,1.0,2.0,2025-10-01 13:18:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22427082/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,60186.0,803.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ნიკეა,ნიკეას ქ. 64ა,75.0,2.0,5.0,2025-10-01 12:54:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21933290/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,84260.0,1053.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,ქუთაისი,რუსთაველის შეს. 94,80.0,2.0,1.0,2025-10-01 12:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22339237/iyideba-1-otaxiani-bina-qutaisshi/,ქუთაისი,127895.0,1505.0,იყიდება 1 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,პუშკინი ა. ქ. 5,85.0,2.0,2.0,2025-10-01 10:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22425255/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,34306.0,903.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა 29,38.0,1.0,1.0,2025-10-01 09:45:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22425097/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,77640.0,1725.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ბათუმი,გორგასალი ვ. ქუჩა 33,45.0,1.0,28.0,2025-10-01 16:14:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22390657/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,90278.0,1584.0,იყიდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა,57.0,2.0,3.0,2025-10-01 15:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22401662/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,132409.0,2146.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ.,61.7,2.0,36.0,2025-10-01 00:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22424863/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,120371.0,2006.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 17,60.0,2.0,4.0,2025-09-30 23:25:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22019333/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,38117.0,868.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ლეხ და მარია კაჩინსკების ქუჩა,43.9,1.0,2.0,2025-09-30 17:53:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22389664/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,65191.0,1630.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ბათუმი,ანგისის ქ. 11,40.0,1.0,21.0,2025-09-30 14:37:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20190698/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,48389.0,1444.0,იყიდება 1 ოთახიანი ბინა ბათუმში,მახინჯაური,მახინჯაური 4,33.5,1.0,10.0,2025-09-29 13:42:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20198177/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,58486.0,1154.0,იყიდება 2 ოთახიანი ბინა ბათუმში,მახინჯაური,მახინჯაური 4,50.7,2.0,7.0,2025-09-29 13:42:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22434305/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,48148.0,1416.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 30,34.0,1.0,20.0,2025-10-01 18:56:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20503419/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,43133.0,1438.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7b,30.0,1.0,13.0,2025-10-01 17:12:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22288172/iyideba-4-otaxiani-bina-batumshi/,ბათუმი,149461.0,1465.0,იყიდება 4 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ლერმონტოვი მ. ქუჩა 141,102.0,3.0,7.0,2025-10-01 17:05:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22413394/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,42130.0,1453.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ბათუმი,ხიმშიაშვილი შ. ქ. 7,29.0,1.0,7.0,2025-10-01 14:16:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22407989/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,137424.0,1617.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,გიორგი ბრწყინვალეს ქ. 183,85.0,2.0,15.0,2025-10-01 12:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22425158/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,85263.0,1705.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ.,50.0,1.0,14.0,2025-10-01 04:11:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22055467/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,52161.0,1656.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ლორთქიფანიძე გრ. ქ. 24,31.5,1.0,15.0,2025-09-30 22:09:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22337619/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,278254.0,2701.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,გიორგი დანელიას ქუჩა,103.0,3.0,3.0,2025-10-10 17:09:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21646971/iyideba-5-otaxiani-bina-tbilisshi/,თბილისი,157143.0,1001.0,იყიდება 5 ოთახიანი ბინა თბილისში,თბილისი,თეიმურაზ I ქ. 16,157.0,4.0,2.0,2025-10-10 17:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22435572/iyideba-2-otaxiani-bina-tbilisshi/,თბილისი,90082.0,2002.0,იყიდება 2 ოთახიანი ბინა თბილისში,თბილისი,ალასანია მ. ქ. 5,45.0,1.0,5.0,2025-10-10 16:54:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22352509/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,92084.0,1561.0,იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,აღმაშენებლის ხეივ. 188,59.0,2.0,10.0,2025-10-10 16:15:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22469071/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,158144.0,2028.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,მარშალ გელოვანის გამზ.,78.0,2.0,21.0,2025-10-10 16:09:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22499933/iyideba-3-otaxiani-bina-tbilisshi/,თბილისი,135123.0,1251.0,იყიდება 3 ოთახიანი ბინა თბილისში,თბილისი,გურამიშვილის გამზ.,108.0,3.0,14.0,2025-10-10 15:54:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22514702/iyideba-3-otaxiani-bina-gldanshi/,თბილისი,82075.0,821.0,იყიდება 3 ოთახიანი ბინა გლდანში,გლდანი,ქერჩის ქ.,100.0,2.0,2.0,2025-10-10 15:53:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22194036/iyideba-4-otaxiani-bina-tbilisshi/,თბილისი,130119.0,1469.0,იყიდება 4 ოთახიანი ბინა თბილისში,თბილისი,ფარნავაზ მეფის გამზ. 4,88.6,2.0,13.0,2025-10-10 15:24:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22464226/iyideba-4-otaxiani-bina-tbilisshi/,თბილისი,97089.0,1091.0,იყიდება 4 ოთახიანი ბინა თბილისში,თბილისი,ხმელნიცკი ბ. ქ.,89.0,2.0,9.0,2025-10-10 15:19:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22373963/iyideba-3-otaxiani-bina-bagebshi/,თბილისი,140128.0,1668.0,იყიდება 3 ოთახიანი ბინა ბაგებში,ბაგები,წყნეთის გზატკეცილი 3,84.0,2.0,6.0,2025-10-10 15:16:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22256566/iyideba-2-otaxiani-bina-tbilisshi/,თბილისი,122111.0,2544.0,იყიდება 2 ოთახიანი ბინა თბილისში,თბილისი,კვაჭაძის ქუჩა 19,48.0,1.0,3.0,2025-10-10 14:56:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22513297/iyideba-2-otaxiani-bina-tbilisshi/,თბილისი,36033.0,1092.0,იყიდება 2 ოთახიანი ბინა თბილისში,თბილისი,მარტყოფის ქ.,33.0,1.0,1.0,2025-10-10 14:50:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22511618/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,59855.0,1151.0,იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,კასტელი კ. I შეს.,52.0,2.0,5.0,2025-10-10 14:35:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22512893/iyideba-4-otaxiani-bina-saburtaloze/,თბილისი,121111.0,1637.0,იყიდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,ნუცუბიძის ქ. 129ა,74.0,2.0,12.0,2025-10-10 14:29:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22512909/iyideba-1-otaxiani-bina-vakeshi/,თბილისი,43039.0,2869.0,იყიდება 1 ოთახიანი ბინა ვაკეში,ვაკე,ჭავჭავაძე ი. გამზირი 49ე,15.0,1.0,1.0,2025-10-10 14:29:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21464081/iyideba-2-otaxiani-bina-tbilisshi/,თბილისი,76069.0,1568.0,იყიდება 2 ოთახიანი ბინა თბილისში,თბილისი,ვერცხლის ქ. 30,48.53,1.0,2.0,2025-10-10 14:27:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21940094/iyideba-2-otaxiani-bina-chughuretshi/,თბილისი,115105.0,1771.0,იყიდება 2 ოთახიანი ბინა ჩუღურეთში,ჩუღურეთი,აღმაშენებლის გამზ. 36,65.0,2.0,1.0,2025-10-10 14:24:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22485878/iyideba-3-otaxiani-bina-dighomi-1-9-shi/,თბილისი,115105.0,1143.0,იყიდება 3 ოთახიანი ბინა დიღომი 1-9-ში,დიღომი 1-9,ბობ უოლშის ქუჩა 32,100.69,3.0,11.0,2025-10-10 14:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22394433/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,118108.0,1905.0,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 40გ,62.0,2.0,9.0,2025-10-10 14:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21491587/iyideba-4-otaxiani-bina-muxianshi/,თბილისი,80073.0,942.0,იყიდება 4 ოთახიანი ბინა მუხიანში,მუხიანი,გობრონიძე ა. ქ. 35,85.0,2.0,6.0,2025-10-10 13:43:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/19683189/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,137125.0,1828.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ნატახტარის ქ.,75.0,2.0,2.0,2025-10-10 13:43:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20215552/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,85078.0,1418.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,საფიჩხია,დემეტრე თავდადებულის ქ. 1,60.0,2.0,3.0,2025-10-07 22:01:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22438142/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,70064.0,1374.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 11,51.0,2.0,4.0,2025-10-10 11:51:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22413887/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,74268.0,1401.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 11,53.0,2.0,3.0,2025-10-10 11:49:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22271275/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,87080.0,1131.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,სტეკლოტარა,დუმბაძის ქ.,77.0,2.0,3.0,2025-10-06 14:54:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22516047/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,110100.0,1079.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 4,102.0,3.0,3.0,2025-10-10 16:51:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22512824/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,46042.0,1244.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ნიკეა,ნიკეას ქ. 46,37.0,1.0,4.0,2025-10-10 14:24:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22469675/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,34231.0,901.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა 29,38.0,1.0,1.0,2025-10-10 12:51:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20971964/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,54049.0,983.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ბალახვანი,განჯის ქ. 20,55.0,2.0,3.0,2025-10-10 12:36:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22509858/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,65059.0,1033.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 9,63.0,2.0,8.0,2025-10-10 11:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22509334/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,70765.0,1001.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 11ბ,70.7,2.0,7.0,2025-10-10 11:16:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22366009/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,42038.0,841.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ქუთაისი,ჯავახიშვილი ი. ქუჩა 16,50.0,1.0,8.0,2025-10-10 11:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22508556/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,60055.0,675.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ნიკეა,ნიკეას ქ. 2,89.0,2.0,2.0,2025-10-10 08:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22507518/iyideba-1-otaxiani-bina-qutaisshi/,ქუთაისი,37034.0,926.0,იყიდება 1 ოთახიანი ბინა ქუთაისში,პასილოკი,თაბუკაშვილის ქ. 183,40.0,1.0,1.0,2025-10-09 18:42:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22500981/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,90082.0,1527.0,იყიდება 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ლერმონტოვი მ. ქუჩა 59,59.0,2.0,4.0,2025-10-10 12:20:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22022473/iyideba-4-otaxiani-bina-batumshi/,ბათუმი,127116.0,1541.0,იყიდება 4 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,გიორგი ბრწყინვალეს ქ. 183,82.5,2.0,16.0,2025-10-10 10:33:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22473750/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,140128.0,1797.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,78.0,2.0,13.0,2025-10-10 10:04:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22456881/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,62057.0,1880.0,იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის ქ. 10,33.0,1.0,19.0,2025-10-10 09:46:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22397917/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,43039.0,1304.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ბათუმი,ხიმშიაშვილი შ. ქ. 7,33.0,1.0,7.0,2025-10-10 09:26:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22508863/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,185169.0,2572.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონის ქუჩა 131ა,72.0,2.0,18.0,2025-10-10 01:12:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22507372/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,57052.0,1426.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 65,40.0,1.0,22.0,2025-10-09 18:37:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/18757010/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,41038.0,1173.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ბათუმი,ხიმშიაშვილი შ. ქ. 15,35.0,1.0,3.0,2025-10-09 12:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22498394/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,27025.0,1126.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 21,24.0,1.0,30.0,2025-10-09 11:33:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22497636/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,54450.0,801.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ელიავა გრ. ქ. 41,68.0,2.0,10.0,2025-10-08 22:45:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22490336/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,120110.0,2145.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ბათუმი,ლეხ და მარია კაჩინსკების ქუჩა 5,56.0,2.0,18.0,2025-10-08 14:30:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22153039/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,44040.0,1223.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 49,36.0,1.0,5.0,2025-10-07 18:26:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22478305/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,55050.0,814.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,გონიოს ქ. 1,67.67,2.0,3.0,2025-10-07 15:02:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22478410/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,33030.0,1001.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,გონიოს ქ.,33.0,1.0,3.0,2025-10-07 15:01:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22253755/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,30027.0,788.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ბათუმი,ელიავა გრ. ქ. 41,38.1,1.0,12.0,2025-10-07 11:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22446051/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,150137.0,3336.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ბათუმი,რუსთაველის ქ. 42,45.0,1.0,35.0,2025-10-07 09:41:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22449309/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,47043.0,1344.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 15,35.0,1.0,9.0,2025-10-05 20:47:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22421911/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,105096.0,1501.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ბათუმი,ანგისის ქ. 46ა,70.0,2.0,10.0,2025-10-10 14:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22065821/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,65059.0,1627.0,იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის ქ. 46ა,40.0,1.0,10.0,2025-10-10 14:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22226539/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,60055.0,751.0,იყიდება 3 ოთახიანი ბინა ბათუმში,მახინჯაური,მემედ კონცელიძის ქუჩა 48,80.0,2.0,5.0,2025-10-10 13:20:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22328016/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,111213.0,1577.0,იყიდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა 94,70.5,2.0,11.0,2025-10-10 13:13:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/19125658/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,50046.0,1353.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ბათუმი,შარტავა ჟ. ქ.,37.0,1.0,32.0,2025-10-10 12:10:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22486100/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,90082.0,1386.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ბათუმი,ჭავჭავაძე ი. ქუჩა 36,65.0,2.0,17.0,2025-10-10 12:09:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22509425/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,43039.0,1484.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,29.0,1.0,7.0,2025-10-10 11:27:00,იყიდება,myhome.ge
